Ensembl ID,Entrez ID,Control Gene Expression,Cancer Gene Expression
ENSG00000103319,29904,1637,1165.888889
ENSG00000058600,55718,1296.724138,1656.388889
ENSG00000243716,100132247,3598.931034,3400.166667
ENSG00000122254,9956,42.03448276,26.88888889
ENSG00000166828,6340,220.6551724,1464.638889
ENSG00000168447,6338,686,2449.611111
ENSG00000103353,56061,1004.482759,1388.194444
ENSG00000166847,84516,1354.931034,1827.805556
ENSG00000166851,5347,210.1724138,748.0555556
ENSG00000166869,63928,650.7586207,442.9722222
ENSG00000166501,5579,1530,520.5555556
ENSG00000006116,10368,0.172413793,10.11111111
ENSG00000122257,5930,3220.344828,3260.333333
ENSG00000090905,27327,2763.896552,2930.083333
ENSG00000158865,115584,4.103448276,5.416666667
ENSG00000205629,51451,635.8965517,832.0555556
ENSG00000103375,343,1.793103448,1.277777778
ENSG00000182601,9951,38.89655172,10.41666667
ENSG00000234186,162083,0.517241379,0.083333333
ENSG00000155666,79831,125.3448276,111.75
ENSG00000077238,3566,4638.793103,3850.222222
ENSG00000103522,50615,251.8275862,113.8055556
ENSG00000047578,23247,744.6896552,993.5833333
ENSG00000188322,388228,134.862069,695.8333333
ENSG00000184730,55911,1219.965517,568.4166667
ENSG00000176476,112869,502.7931034,487.5555556
ENSG00000184110,8663,653.2413793,806.3611111
ENSG00000205609,728689,1455.37931,1569.277778
ENSG00000168488,11273,4195.586207,5376.972222
ENSG00000178188,25970,2098.344828,2478.25
ENSG00000196296,487,56.10344828,98.38888889
ENSG00000177455,930,416.1724138,36.16666667
ENSG00000176953,84901,2862.931034,3561.166667
ENSG00000169682,83985,67.51724138,70.36111111
ENSG00000213658,27040,0.551724138,0.472222222
ENSG00000132207,548593,1.24137931,1.277777778
ENSG00000261052,6818,10.03448276,12.19444444
ENSG00000197471,6693,627.5862069,218.3055556
ENSG00000103485,23475,810.8275862,778.6666667
ENSG00000174992,653808,0.482758621,1.277777778
ENSG00000079616,3835,1014.827586,2012.361111
ENSG00000103495,4150,3689.206897,4902.861111
ENSG00000167371,112476,458.3793103,150.5833333
ENSG00000013364,9961,5702.551724,4851.361111
ENSG00000174939,253982,46.55172414,133.75
ENSG00000149932,124446,2315.896552,2551.944444
ENSG00000149930,9344,2271.103448,2354.638889
ENSG00000169592,283899,2427.206897,2707.972222
ENSG00000167194,146378,0.034482759,0
ENSG00000149925,226,18739.75862,32482.38889
ENSG00000149923,5531,2274.37931,3143.194444
ENSG00000102879,11151,3675.793103,1163.888889
ENSG00000213648,445329,3.172413793,5.222222222
ENSG00000180209,29895,19.79310345,26.44444444
ENSG00000180035,197407,286,394.4444444
ENSG00000179965,51333,169.3103448,171.5833333
ENSG00000005844,3683,1835.62069,499.4166667
ENSG00000156858,78994,1071.689655,1202.583333
ENSG00000156860,64319,3679.655172,3658.972222
ENSG00000080603,10847,3938.551724,4331.138889
ENSG00000156873,5261,710.0689655,911.75
ENSG00000103549,9810,2451.310345,2690.25
ENSG00000150281,1489,266.6206897,228.7777778
ENSG00000099364,54620,1001.137931,1373.055556
ENSG00000175938,93129,337.0689655,277.9722222
ENSG00000099381,9739,1130.655172,1230.861111
ENSG00000099377,80270,442.5172414,331.75
ENSG00000103496,6810,1874.413793,1844.416667
ENSG00000167395,9726,676.5862069,709.0555556
ENSG00000103507,10295,869.7931034,1002.25
ENSG00000103510,84148,1108.103448,986.6666667
ENSG00000089280,2521,9088.448276,9729.25
ENSG00000177238,493829,2.206896552,22.72222222
ENSG00000169896,3684,726.0689655,359.0833333
ENSG00000140678,3687,1394.793103,825.8611111
ENSG00000156886,3681,22.68965517,5.555555556
ENSG00000140691,79798,454.4482759,403.8888889
ENSG00000140682,7041,1996.310345,546.3888889
ENSG00000140675,6524,8.137931034,9.722222222
ENSG00000169877,51327,1.275862069,1.027777778
ENSG00000197302,124411,633.9655172,894.8888889
ENSG00000185947,10308,103.9310345,108.8055556
ENSG00000205456,729264,4.482758621,5.361111111
ENSG00000183632,24150,0.620689655,1.444444444
ENSG00000261509,729355,0,0
ENSG00000091651,23594,132.7586207,663.75
ENSG00000166123,84706,369.2413793,1046.916667
ENSG00000102893,5257,1904.206897,1964.444444
ENSG00000102910,83752,2388.448276,2728.972222
ENSG00000166152,123970,0,0
ENSG00000205423,255919,463.5172414,474.6944444
ENSG00000155393,55027,547.0689655,671.5
ENSG00000121274,64282,807.7586207,730.7222222
ENSG00000121281,113,1116.068966,751.0555556
ENSG00000140807,85407,134.137931,495.75
ENSG00000167207,64127,150.6206897,135.8888889
ENSG00000083799,1540,2207.37931,1421.277778
ENSG00000177200,80205,2418.344828,2064.388889
ENSG00000103479,5934,3626.655172,3642.222222
ENSG00000140718,79068,596.3793103,476.3333333
ENSG00000176842,10265,68.79310345,182.6666667
ENSG00000159387,79190,3.068965517,3.305555556
ENSG00000087245,4313,24180.2069,5936.944444
ENSG00000087253,54947,918.6206897,784.0277778
ENSG00000256812,84290,569.1724138,1112.472222
ENSG00000103546,6530,18.62068966,36.44444444
ENSG00000087258,2775,491.9655172,79.55555556
ENSG00000087263,55239,898.9310345,1047.722222
ENSG00000102891,84560,0,1.305555556
ENSG00000087250,4504,2.379310345,9.388888889
ENSG00000125148,4502,3968.827586,1694.833333
ENSG00000205362,4489,77.24137931,4.694444444
ENSG00000260549,4500,75.75862069,29.25
ENSG00000205364,4499,168.7931034,15.22222222
ENSG00000169715,4493,777.3448276,473.5
ENSG00000169688,4490,0,0
ENSG00000198417,4494,126.7931034,95.86111111
ENSG00000205358,4496,7.896551724,10.94444444
ENSG00000187193,4501,125.137931,131.5277778
ENSG00000102900,9688,951.6896552,1311.305556
ENSG00000070915,6559,22.24137931,6.583333333
ENSG00000051108,9709,3879.37931,2416.222222
ENSG00000087237,1071,66.93103448,16.25
ENSG00000140853,84166,2080.068966,1688.611111
ENSG00000140848,221184,798.6896552,586.8333333
ENSG00000159579,89970,1086.310345,1154.888889
ENSG00000102931,23568,1336.068966,1196.638889
ENSG00000102962,6367,529.8275862,232.4166667
ENSG00000006210,6376,1860.310345,710.3888889
ENSG00000102970,6361,89.17241379,52.91666667
ENSG00000088682,57017,765.8965517,1007.777778
ENSG00000102978,5432,1235.793103,1448.333333
ENSG00000159618,221188,180.7586207,58.47222222
ENSG00000205336,9289,3195.62069,4962.805556
ENSG00000182885,222487,163.862069,99.41666667
ENSG00000159625,84229,3.068965517,7.361111111
ENSG00000140854,10300,438.0689655,553.3333333
ENSG00000187185,388282,9.482758621,15.19444444
ENSG00000159648,374739,95.5862069,122.2222222
ENSG00000103005,79650,1202.586207,1517.027778
ENSG00000102996,4324,727.2413793,1256.194444
ENSG00000103021,29070,150.3103448,260.1388889
ENSG00000181938,64785,156.7586207,300.3055556
ENSG00000103034,65009,404.2413793,1003.916667
ENSG00000103037,79918,503.3793103,723.2777778
ENSG00000179776,1003,1697.655172,660.25
ENSG00000166546,146227,24.13793103,24.22222222
ENSG00000217555,51192,113.7586207,149.3055556
ENSG00000254788,100529251,0,0
ENSG00000089505,113540,19.79310345,43.33333333
ENSG00000140932,146225,41.75862069,14.80555556
ENSG00000140931,123920,1260.206897,1000.694444
ENSG00000168748,766,0.275862069,2.055555556
ENSG00000172840,57546,123.6206897,203.8611111
ENSG00000172831,8824,1562.344828,1449.722222
ENSG00000172828,23491,41.68965517,49.11111111
ENSG00000172824,283848,426.3448276,409.3888889
ENSG00000067955,865,1872.206897,2159.638889
ENSG00000125149,80262,460.4137931,621.4722222
ENSG00000135722,55336,169.6206897,278.7222222
ENSG00000102878,3299,538.862069,621.6666667
ENSG00000140939,8996,792.5862069,1173.222222
ENSG00000205250,1874,1790.517241,2043.972222
ENSG00000102890,79767,766.9310345,1234.75
ENSG00000168701,29100,708.6551724,906.0277778
ENSG00000135740,6553,62.89655172,73.5
ENSG00000196155,25894,280.3103448,402.8333333
ENSG00000159708,55282,13.37931034,11.63888889
ENSG00000176387,3291,111.9310345,186.6388889
ENSG00000039523,79567,2646.655172,1908.138889
ENSG00000102974,10664,1843.068966,2072.555556
ENSG00000159753,146206,419.3103448,259.5555556
ENSG00000102981,50855,90.27586207,126.1666667
ENSG00000159761,388284,82.72413793,59.80555556
ENSG00000102904,55815,53.72413793,119.4722222
ENSG00000168286,57215,816.6551724,824.9722222
ENSG00000102898,10204,351.7241379,516.3333333
ENSG00000038358,23644,1175.758621,1234.833333
ENSG00000188038,123904,0.827586207,0.777777778
ENSG00000159792,5681,830,597.5
ENSG00000167264,54920,305.3103448,440.4166667
ENSG00000072736,4775,824.2068966,740.25
ENSG00000103066,23659,476.3448276,525.3333333
ENSG00000103064,9057,936.6551724,909.6111111
ENSG00000132600,54496,844.862069,1011.361111
ENSG00000184939,146198,59,96.61111111
ENSG00000062038,1001,657.3448276,3062.444444
ENSG00000039068,999,5801.62069,10940.05556
ENSG00000103047,79613,393.4827586,450.5
ENSG00000103044,3038,2572.448276,5682.305556
ENSG00000141076,84916,804.0689655,1217.25
ENSG00000168807,6645,1695.689655,1442.972222
ENSG00000132612,27183,1321.482759,1469.555556
ENSG00000132603,51388,866.8275862,1160.583333
ENSG00000103018,80777,2382.827586,2795.527778
ENSG00000102908,10725,1863.37931,2280.444444
ENSG00000198373,11060,1746,1732.138889
ENSG00000157322,348174,24,25.11111111
ENSG00000157335,283971,2.724137931,10.77777778
ENSG00000090857,55066,904.9655172,935.0555556
ENSG00000157349,11269,587.862069,646.5277778
ENSG00000168872,55308,1078.62069,1168.583333
ENSG00000157353,197258,715.2068966,832.75
ENSG00000189091,23450,2921.827586,4323.027778
ENSG00000157368,146433,226.2758621,71.16666667
ENSG00000172137,794,34.03448276,21.19444444
ENSG00000140835,10164,3.724137931,2.194444444
ENSG00000140832,91862,385.862069,755.1944444
ENSG00000224470,342371,1383.862069,1375.25
ENSG00000182149,9798,3089.758621,3971.055556
ENSG00000102967,1723,184.1034483,288
ENSG00000257017,3240,14.89655172,13.22222222
ENSG00000261701,3250,2.310344828,0.138888889
ENSG00000140829,9785,2203.551724,2235
ENSG00000103035,5713,3104.344828,4483.277778
ENSG00000186187,84937,1030.482759,1150.222222
ENSG00000184517,162239,294.2068966,367.4444444
ENSG00000168925,1504,0.137931034,0.305555556
ENSG00000034713,11345,2167.689655,2133.277778
ENSG00000166848,54386,2444.275862,2163.111111
ENSG00000152910,85445,12.4137931,10.69444444
ENSG00000103111,22879,1742,1810.055556
ENSG00000205078,100130958,118.2758621,142
ENSG00000140876,283927,98.72413793,64.08333333
ENSG00000171724,57687,112.5172414,42.30555556
ENSG00000166509,10143,115.6551724,9.055555556
ENSG00000186153,51741,325.8275862,247.3611111
ENSG00000168589,83657,20.24137931,15
ENSG00000166451,55839,266.2758621,432.3611111
ENSG00000166454,23300,1850.068966,1845.388889
ENSG00000135697,53630,29.89655172,23.69444444
ENSG00000261609,8139,627.9310345,883.6111111
ENSG00000153815,80790,3874.413793,4321.138889
ENSG00000197943,5336,1011.137931,695.8333333
ENSG00000086696,3294,1955,1811.472222
ENSG00000140945,1012,446.2413793,549.5833333
ENSG00000230989,3281,2619.965517,4342.972222
ENSG00000103150,23417,310.5517241,331.75
ENSG00000140961,29948,167.6206897,312.3611111
ENSG00000103154,54550,6.655172414,25.52777778
ENSG00000154099,123872,33.62068966,20.75
ENSG00000140955,161931,15.65517241,11.47222222
ENSG00000103175,58189,1653.724138,292.5833333
ENSG00000064270,9914,662.1724138,1099.694444
ENSG00000135686,79786,1417.758621,1331
ENSG00000103194,9100,1817.413793,2054.75
ENSG00000103196,83716,7593.551724,895.6111111
ENSG00000135709,9764,1216.068966,459.4444444
ENSG00000131149,23199,1333.586207,1349.25
ENSG00000131143,1327,7554.724138,9426.888889
ENSG00000140968,3394,1195.655172,312.3333333
ENSG00000103241,2294,2250.724138,314.9722222
ENSG00000176692,2303,18.75862069,24.58333333
ENSG00000176678,2300,323.9655172,230.6111111
ENSG00000140941,81631,2803.275862,2682.138889
ENSG00000154118,57338,6.413793103,8.777777778
ENSG00000172530,54971,392.8965517,455.2777778
ENSG00000225614,84627,455.1724138,225.8611111
ENSG00000179588,161882,363.7931034,411.9444444
ENSG00000158545,124245,1698.482759,1892.527778
ENSG00000124391,27189,14.79310345,7
ENSG00000174177,348180,327.3448276,412.1944444
ENSG00000167513,81620,141.6551724,541.1111111
ENSG00000167515,51693,725.5172414,979.3333333
ENSG00000176715,197322,1060.896552,1061.222222
ENSG00000129910,1013,2.586206897,10.33333333
ENSG00000170100,197320,110.137931,141.5833333
ENSG00000261253,100287036,3.344827586,4.611111111
ENSG00000197912,6687,2766.862069,3107.972222
ENSG00000167526,6137,41484,45937.25
ENSG00000178773,27132,129.2413793,297.9166667
ENSG00000015413,1800,40,20.19444444
ENSG00000167523,124045,161.4137931,253.7222222
ENSG00000185324,8558,1817.689655,2508.666667
ENSG00000158805,92822,1719.482759,1826.361111
ENSG00000204991,84501,1996.62069,1504.388889
ENSG00000141002,22980,4080.931034,3646.361111
ENSG00000258839,4157,277.7241379,291.8611111
ENSG00000258947,10381,26.82758621,67.77777778
ENSG00000140995,54849,1238.068966,1160.027778
ENSG00000223959,172,913.7241379,1115.25
ENSG00000141013,2622,608.862069,883.75
ENSG00000161980,51728,243.5862069,389.4166667
ENSG00000007384,64285,1407.103448,1139.083333
ENSG00000103148,8131,808.6206897,880.75
ENSG00000007392,55692,2496.724138,2831.277778
ENSG00000076344,8786,368.3448276,146.6111111
ENSG00000103126,8312,993.6896552,1185.222222
ENSG00000086504,10573,937.0689655,1299.694444
ENSG00000129925,58986,1445.275862,1640.166667
ENSG00000130731,84326,726.0344828,1163.166667
ENSG00000161999,339123,1282.103448,1109.166667
ENSG00000127580,84219,342.4482759,391.2222222
ENSG00000127585,146330,43.10344828,65.08333333
ENSG00000162004,124093,41.17241379,79.58333333
ENSG00000103245,64428,897.9310345,1042.305556
ENSG00000007376,113000,460.6206897,586.9166667
ENSG00000127588,51764,0.586206897,1.194444444
ENSG00000103227,64788,552.7241379,407.3611111
ENSG00000184471,390664,0,0.388888889
ENSG00000116176,25823,15.48275862,2.055555556
ENSG00000197253,64499,2830.137931,379.3333333
ENSG00000007520,115939,1097.448276,1266.083333
ENSG00000059145,64718,856.862069,793.6944444
ENSG00000174109,283951,190.6206897,294.5555556
ENSG00000197599,645811,74.24137931,75.22222222
ENSG00000103249,1186,2373.793103,2338.833333
ENSG00000251692,390667,2.862068966,2.5
ENSG00000187535,9742,1268.344828,1360
ENSG00000103024,4832,1051.034483,955.9444444
ENSG00000074071,65993,1289.724138,2259.944444
ENSG00000162032,90864,1330.517241,1292.555556
ENSG00000099769,3483,4.517241379,4
ENSG00000063854,3029,867.6551724,903.8333333
ENSG00000162039,254528,1.827586207,7.361111111
ENSG00000162040,64711,180.3103448,88.22222222
ENSG00000198736,51734,700.1034483,769.4166667
ENSG00000140986,6123,0.275862069,4.75
ENSG00000140988,6187,35498.17241,46319.25
ENSG00000196408,124056,25.65517241,19.33333333
ENSG00000167962,90850,1320.793103,1462.444444
ENSG00000065057,4913,258.9655172,384.6111111
ENSG00000008710,5310,3683.103448,1994.777778
ENSG00000206630,26788,2.379310345,5.611111111
ENSG00000167971,57524,32.65517241,104.8888889
ENSG00000182685,283870,148.3103448,208.9722222
ENSG00000184207,283871,473.0344828,710.3055556
ENSG00000167969,1632,1070.482759,1334.305556
ENSG00000205937,10921,3044.862069,3972.972222
ENSG00000167972,21,323.9655172,218.0555556
ENSG00000205923,752014,7.724137931,4.833333333
ENSG00000172382,83886,81.44827586,179.7777778
ENSG00000103363,6923,2883.310345,3938.805556
ENSG00000103355,260429,13.89655172,27.83333333
ENSG00000005001,64063,1278.275862,1608.916667
ENSG00000127564,9088,103.137931,413.6666667
ENSG00000184697,9074,3.448275862,21.08333333
ENSG00000103145,54985,841.7931034,792.4444444
ENSG00000162069,146439,3045.965517,3315.583333
ENSG00000130182,84891,0.448275862,0.611111111
ENSG00000010539,7752,312.4827586,386.3611111
ENSG00000103313,4210,148,52.5
ENSG00000140993,91151,175.5517241,192.3611111
ENSG00000232196,100463285,0.620689655,0.666666667
ENSG00000140987,54925,310.862069,373.6111111
ENSG00000167981,146434,63.72413793,64.41666667
ENSG00000215131,646174,0.172413793,0.527777778
ENSG00000167984,197358,501.2758621,187.5
ENSG00000188827,84464,338.6896552,416.6666667
ENSG00000126602,10131,1735.517241,2367.527778
ENSG00000005339,1387,2806.862069,2364.416667
ENSG00000162104,115,1010.793103,365.5
ENSG00000185739,6345,69.48275862,50.25
ENSG00000090447,7023,282.6551724,520.5277778
ENSG00000217930,51025,203.4827586,222.25
ENSG00000103426,100529144,0,0
ENSG00000262246,79585,299.3793103,253.2222222
ENSG00000153406,57407,871.2413793,1280.333333
ENSG00000089486,29965,614.8275862,356.0833333
ENSG00000153443,124402,887.137931,893.8611111
ENSG00000168096,124401,539.6896552,627.8055556
ENSG00000103199,26048,448.9655172,413.8611111
ENSG00000140623,124404,1.517241379,3.25
ENSG00000067836,79641,610.5172414,672.6944444
ENSG00000140632,84656,1556.206897,1370.75
ENSG00000118898,5493,3469.172414,4497.555556
ENSG00000103174,51172,397.2413793,376.2777778
ENSG00000153446,146556,493.4137931,13.33333333
ENSG00000118894,196483,248.2413793,313.5
ENSG00000232258,283953,0.068965517,0.444444444
ENSG00000184857,25880,216.6551724,320.5833333
ENSG00000153048,23589,1428,1898.277778
ENSG00000187555,7874,3380.586207,4062.388889
ENSG00000183454,2903,14.68965517,8.527777778
ENSG00000213853,2013,5631.275862,6482.111111
ENSG00000153060,146279,21.17241379,55.05555556
ENSG00000166676,780776,67.82758621,16.05555556
ENSG00000182108,28955,561.3103448,633.5833333
ENSG00000185338,8651,275.862069,149
ENSG00000178279,7142,0,0
ENSG00000178257,58531,0,0
ENSG00000122304,5620,0.379310345,0.527777778
ENSG00000175646,5619,0.103448276,0.166666667
ENSG00000189067,9516,7053.034483,4424.138889
ENSG00000153066,51061,1430.655172,1349.222222
ENSG00000122299,29066,1548.103448,1441.611111
ENSG00000262117,400500,0.620689655,2.75
ENSG00000171490,26156,4612.137931,5280.555556
ENSG00000103342,2935,3811.103448,4462.666667
ENSG00000103381,55313,612.3448276,405.0833333
ENSG00000140694,5073,1211.931034,1414.583333
ENSG00000069764,8399,54.31034483,62.30555556
ENSG00000157045,123803,1255.758621,1615.194444
ENSG00000085721,54700,1388.034483,1730.944444
ENSG00000183793,100288332,100.7931034,90.75
